2019/12/22 10:10:24 [error] 7480#7680: *12 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/dzjg.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/dzjg.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *6 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/scan/sp/201912/W020191206336363742273.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/scan/sp/201912/W020191206336363742273.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *8 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/scan/sp/201911/W020191129824568421561.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/scan/sp/201911/W020191129824568421561.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *9 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/ico35.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/ico35.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/ico37.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/ico37.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *7 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/scan/sp/201911/W020191129637796069970.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/scan/sp/201911/W020191129637796069970.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *12 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/scjgwx.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/scjgwx.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *6 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/scjgwb.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/scjgwb.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *8 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/ico38.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/ico38.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *7 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/ico39.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/ico39.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *12 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/jgawb.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/jgawb.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *8 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/scjgwx.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/scjgwx.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *6 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/scjgwb.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/scjgwb.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/dzjg.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/dzjg.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/lanrenzhijia.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/lanrenzhijia.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:25 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/lunhuan_main.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/lunhuan_main.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:25 [error] 7480#7680: *6 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/sama.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/sama.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:25 [error] 7480#7680: *6 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/plugins/saic_mian.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/plugins/saic_mian.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:25 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/lunhuan_main01.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/lunhuan_main01.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:25 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/all-footer.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/all-footer.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:25 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/widget" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /widget?id=LocalNews&ajax=json&t=1576980625236 HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___news.baidu.com_.html?%20ts%20=0.3341192726663571"
2019/12/22 10:10:25 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/widget" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /widget?ajax=json&id=ad HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___news.baidu.com_.html?%20ts%20=0.3341192726663571"
2019/12/22 10:10:25 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/nocache/mp/b.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /nocache/mp/b.jpg?cmd=1&class=technnews&cy=0&0.7602642162959166 HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___news.baidu.com_.html?%20ts%20=0.3341192726663571"
2019/12/22 10:10:25 [error] 7480#7680: *6 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/sama.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/sama.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:25 [error] 7480#7680: *6 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/plugins/saic_mian.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/plugins/saic_mian.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:25 [error] 7480#7680: *6 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/all-footer.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/all-footer.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:25 [error] 7480#7680: *6 CreateFile() "D:\scan\appbir_scan_deploy/html/passport" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /passport HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___news.baidu.com_.html?%20ts%20=0.3341192726663571"
2019/12/22 10:10:50 [error] 7480#7680: *7 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/css/sama.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/css/sama.css HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.4725852675690265"
2019/12/22 10:10:50 [error] 7480#7680: *12 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/css/common.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/css/common.css HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.4725852675690265"
2019/12/22 10:10:50 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/css/sama-news.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/css/sama-news.css HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.4725852675690265"
